MFile 1 7 120
MTrk
0 SMPTE 96 0 3 0 0
0 TimeSig 4/4 24 8
0 KeySig 0 major
0 Tempo 319149
0 Meta TrkEnd
TrkEnd
MTrk
0 Meta 0x21 00
18246 On ch=3 n=57 v=76
18248 On ch=3 n=61 v=66
18358 On ch=3 n=54 v=0
18360 On ch=3 n=61 v=0
18361 On ch=3 n=54 v=90
18362 On ch=3 n=57 v=0
18362 On ch=3 n=57 v=91
18363 On ch=3 n=61 v=92
18365 On ch=3 n=66 v=99
18416 On ch=3 n=66 v=0
18418 On ch=3 n=61 v=0
18420 On ch=3 n=66 v=81
18420 On ch=3 n=61 v=59
18485 On ch=3 n=61 v=0
18487 On ch=3 n=61 v=60
18488 On ch=3 n=66 v=0
18491 On ch=3 n=66 v=66
18538 On ch=3 n=66 v=0
18540 On ch=3 n=66 v=65
18596 On ch=3 n=54 v=0
18597 On ch=3 n=57 v=0
18600 On ch=3 n=54 v=85
18603 On ch=3 n=66 v=0
18603 On ch=3 n=57 v=87
18605 On ch=3 n=66 v=86
18652 On ch=3 n=66 v=0
18654 On ch=3 n=61 v=0
18660 On ch=3 n=66 v=81
18660 On ch=3 n=61 v=59
18719 On ch=3 n=57 v=0
18720 On ch=3 n=66 v=0
18720 On ch=3 n=54 v=0
18720 On ch=3 n=42 v=0
18720 On ch=3 n=61 v=0
18720 On ch=3 n=50 v=86
18723 On ch=3 n=57 v=74
18726 On ch=3 n=62 v=76
18728 On ch=3 n=66 v=67
18838 On ch=3 n=57 v=0
18840 On ch=3 n=57 v=93
18842 On ch=3 n=62 v=0
18843 On ch=3 n=66 v=0
18843 On ch=3 n=62 v=94
18847 On ch=3 n=66 v=94
18897 On ch=3 n=66 v=0
18900 On ch=3 n=66 v=59
18958 On ch=3 n=50 v=0
18959 On ch=3 n=62 v=0
18960 On ch=3 n=49 v=81
18963 On ch=3 n=62 v=76
18965 On ch=3 n=66 v=0
18966 On ch=3 n=66 v=60
19019 On ch=3 n=66 v=0
19020 On ch=3 n=66 v=81
19079 On ch=3 n=62 v=0
19079 On ch=3 n=57 v=0
19080 On ch=3 n=66 v=0
19080 On ch=3 n=57 v=71
19081 On ch=3 n=62 v=90
19083 On ch=3 n=66 v=81
19139 On ch=3 n=66 v=0
19140 On ch=3 n=66 v=59
19197 On ch=3 n=62 v=0
19198 On ch=3 n=49 v=0
19199 On ch=3 n=57 v=0
19200 On ch=3 n=66 v=0
19200 On ch=3 n=50 v=86
19203 On ch=3 n=62 v=76
19203 On ch=3 n=57 v=74
19204 On ch=3 n=66 v=67
19318 On ch=3 n=57 v=0
19319 On ch=3 n=66 v=0
19319 On ch=3 n=62 v=0
19320 On ch=3 n=57 v=93
19323 On ch=3 n=62 v=94
19327 On ch=3 n=66 v=94
19377 On ch=3 n=66 v=0
19380 On ch=3 n=66 v=59
19439 On ch=3 n=62 v=0
19443 On ch=3 n=62 v=76
19445 On ch=3 n=66 v=0
19447 On ch=3 n=66 v=60
19559 On ch=3 n=66 v=0
19559 On ch=3 n=62 v=0
19561 On ch=3 n=62 v=90
19563 On ch=3 n=66 v=81
19619 On ch=3 n=66 v=0
19620 On ch=3 n=66 v=59
19673 On ch=3 n=57 v=0
19675 On ch=3 n=50 v=0
19677 On ch=3 n=62 v=0
19680 On ch=3 n=66 v=0
19681 On ch=3 n=47 v=56
19683 On ch=3 n=54 v=67
19683 On ch=3 n=59 v=69
19686 On ch=3 n=62 v=60
19688 On ch=3 n=66 v=54
19798 On ch=3 n=54 v=0
19799 On ch=3 n=59 v=0
19800 On ch=3 n=54 v=83
19801 On ch=3 n=62 v=0
19803 On ch=3 n=59 v=83
19804 On ch=3 n=66 v=0
19807 On ch=3 n=62 v=83
19811 On ch=3 n=66 v=92
19857 On ch=3 n=62 v=0
19858 On ch=3 n=66 v=0
19860 On ch=3 n=66 v=74
19860 On ch=3 n=62 v=52
19919 On ch=3 n=59 v=0
19923 On ch=3 n=59 v=69
19925 On ch=3 n=62 v=0
19927 On ch=3 n=62 v=53
19928 On ch=3 n=66 v=0
19931 On ch=3 n=66 v=59
19978 On ch=3 n=66 v=0
19980 On ch=3 n=66 v=60
20033 On ch=3 n=47 v=0
20035 On ch=3 n=54 v=0
20035 On ch=3 n=47 v=52
20039 On ch=3 n=59 v=0
20040 On ch=3 n=54 v=83
20043 On ch=3 n=59 v=83
20047 On ch=3 n=66 v=0
20051 On ch=3 n=66 v=92
20094 On ch=3 n=62 v=0
20098 On ch=3 n=66 v=0
20100 On ch=3 n=66 v=74
20100 On ch=3 n=62 v=52
20212 On ch=3 n=66 v=0
20215 On ch=3 n=62 v=0
20215 On ch=3 n=66 v=64
20216 On ch=3 n=59 v=0
20217 On ch=3 n=62 v=62
20220 On ch=3 n=59 v=69
20277 On ch=3 n=54 v=0
20278 On ch=3 n=59 v=0
20281 On ch=3 n=54 v=83
20282 On ch=3 n=62 v=0
20283 On ch=3 n=66 v=0
20283 On ch=3 n=59 v=83
20285 On ch=3 n=62 v=83
20286 On ch=3 n=66 v=92
20337 On ch=3 n=66 v=0
20340 On ch=3 n=66 v=74
20398 On ch=3 n=54 v=0
20398 On ch=3 n=47 v=0
20399 On ch=3 n=59 v=0
20400 On ch=3 n=47 v=52
20401 On ch=3 n=54 v=76
20403 On ch=3 n=59 v=79
20520 On ch=3 n=59 v=0
20523 On ch=3 n=62 v=0
20523 On ch=3 n=59 v=83
20525 On ch=3 n=66 v=0
20527 On ch=3 n=62 v=83
20531 On ch=3 n=66 v=92
20577 On ch=3 n=62 v=0
20578 On ch=3 n=66 v=0
20635 On ch=3 n=47 v=0
20638 On ch=3 n=54 v=0
20639 On ch=3 n=59 v=0
20640 On ch=3 n=42 v=61
20641 On ch=3 n=49 v=41
20643 On ch=3 n=54 v=52
20646 On ch=3 n=58 v=54
20648 On ch=3 n=61 v=45
20651 On ch=3 n=66 v=39
20758 On ch=3 n=54 v=0
20760 On ch=3 n=54 v=68
20762 On ch=3 n=58 v=0
20763 On ch=3 n=61 v=0
20763 On ch=3 n=58 v=68
20767 On ch=3 n=66 v=0
20767 On ch=3 n=61 v=68
20771 On ch=3 n=66 v=77
20817 On ch=3 n=61 v=0
20818 On ch=3 n=66 v=0
20820 On ch=3 n=66 v=59
20820 On ch=3 n=61 v=37
20879 On ch=3 n=58 v=0
20883 On ch=3 n=58 v=54
20885 On ch=3 n=61 v=0
20887 On ch=3 n=61 v=38
20888 On ch=3 n=66 v=0
20891 On ch=3 n=66 v=44
20938 On ch=3 n=66 v=0
20940 On ch=3 n=66 v=45
20993 On ch=3 n=49 v=0
20995 On ch=3 n=54 v=0
20995 On ch=3 n=49 v=37
20999 On ch=3 n=58 v=0
21000 On ch=3 n=54 v=68
21003 On ch=3 n=58 v=68
21007 On ch=3 n=66 v=0
21011 On ch=3 n=66 v=77
21054 On ch=3 n=61 v=0
21058 On ch=3 n=66 v=0
21060 On ch=3 n=66 v=59
21060 On ch=3 n=61 v=37
21172 On ch=3 n=66 v=0
21175 On ch=3 n=61 v=0
21175 On ch=3 n=66 v=49
21176 On ch=3 n=58 v=0
21177 On ch=3 n=61 v=47
21180 On ch=3 n=58 v=54
21237 On ch=3 n=42 v=0
21237 On ch=3 n=54 v=0
21238 On ch=3 n=58 v=0
21240 On ch=3 n=42 v=49
21241 On ch=3 n=54 v=68
21242 On ch=3 n=61 v=0
21243 On ch=3 n=66 v=0
21243 On ch=3 n=58 v=68
21245 On ch=3 n=61 v=68
21246 On ch=3 n=66 v=77
21297 On ch=3 n=66 v=0
21300 On ch=3 n=66 v=59
21358 On ch=3 n=49 v=0
21358 On ch=3 n=54 v=0
21359 On ch=3 n=58 v=0
21360 On ch=3 n=49 v=37
21361 On ch=3 n=54 v=61
21363 On ch=3 n=58 v=64
21480 On ch=3 n=58 v=0
21483 On ch=3 n=61 v=0
21483 On ch=3 n=58 v=68
21485 On ch=3 n=66 v=0
21487 On ch=3 n=61 v=68
21491 On ch=3 n=66 v=77
21537 On ch=3 n=61 v=0
21538 On ch=3 n=66 v=0
21540 On ch=3 n=66 v=59
21540 On ch=3 n=61 v=37
21595 On ch=3 n=49 v=0
21598 On ch=3 n=66 v=0
21598 On ch=3 n=54 v=0
21599 On ch=3 n=42 v=0
21599 On ch=3 n=58 v=0
21600 On ch=3 n=61 v=0
21600 On ch=3 n=42 v=61
21601 On ch=3 n=49 v=41
21603 On ch=3 n=54 v=52
21606 On ch=3 n=58 v=54
21608 On ch=3 n=61 v=45
21611 On ch=3 n=66 v=39
21718 On ch=3 n=54 v=0
21720 On ch=3 n=54 v=68
21722 On ch=3 n=58 v=0
21723 On ch=3 n=61 v=0
21723 On ch=3 n=58 v=68
21727 On ch=3 n=66 v=0
21727 On ch=3 n=61 v=68
21731 On ch=3 n=66 v=77
21777 On ch=3 n=61 v=0
21778 On ch=3 n=66 v=0
21780 On ch=3 n=66 v=59
21780 On ch=3 n=61 v=37
21839 On ch=3 n=58 v=0
21843 On ch=3 n=58 v=54
21845 On ch=3 n=61 v=0
21847 On ch=3 n=61 v=38
21848 On ch=3 n=66 v=0
21851 On ch=3 n=66 v=44
21898 On ch=3 n=66 v=0
21900 On ch=3 n=66 v=45
21953 On ch=3 n=49 v=0
21955 On ch=3 n=54 v=0
21955 On ch=3 n=49 v=37
21959 On ch=3 n=58 v=0
21960 On ch=3 n=54 v=68
21963 On ch=3 n=58 v=68
21967 On ch=3 n=66 v=0
21971 On ch=3 n=66 v=77
22014 On ch=3 n=61 v=0
22018 On ch=3 n=66 v=0
22020 On ch=3 n=66 v=59
22020 On ch=3 n=61 v=37
22132 On ch=3 n=66 v=0
22135 On ch=3 n=61 v=0
22135 On ch=3 n=66 v=49
22136 On ch=3 n=58 v=0
22137 On ch=3 n=61 v=47
22140 On ch=3 n=58 v=54
22197 On ch=3 n=42 v=0
22197 On ch=3 n=54 v=0
22198 On ch=3 n=58 v=0
22200 On ch=3 n=42 v=49
22201 On ch=3 n=54 v=68
22202 On ch=3 n=61 v=0
22203 On ch=3 n=66 v=0
22203 On ch=3 n=58 v=68
22205 On ch=3 n=61 v=68
22206 On ch=3 n=66 v=77
22257 On ch=3 n=66 v=0
22260 On ch=3 n=66 v=59
22318 On ch=3 n=49 v=0
22318 On ch=3 n=54 v=0
22319 On ch=3 n=58 v=0
22320 On ch=3 n=49 v=37
22321 On ch=3 n=54 v=61
22323 On ch=3 n=58 v=64
22440 On ch=3 n=58 v=0
22443 On ch=3 n=61 v=0
22443 On ch=3 n=58 v=68
22445 On ch=3 n=66 v=0
22447 On ch=3 n=61 v=68
22451 On ch=3 n=66 v=77
22497 On ch=3 n=61 v=0
22498 On ch=3 n=66 v=0
22500 On ch=3 n=66 v=59
22500 On ch=3 n=61 v=37
22555 On ch=3 n=49 v=0
22558 On ch=3 n=66 v=0
22558 On ch=3 n=54 v=0
22559 On ch=3 n=42 v=0
22559 On ch=3 n=58 v=0
22560 On ch=3 n=61 v=0
22560 On ch=3 n=42 v=61
22561 On ch=3 n=49 v=41
22563 On ch=3 n=54 v=52
22566 On ch=3 n=58 v=54
22568 On ch=3 n=61 v=45
22571 On ch=3 n=66 v=39
22678 On ch=3 n=54 v=0
22680 On ch=3 n=54 v=68
22682 On ch=3 n=58 v=0
22683 On ch=3 n=61 v=0
22683 On ch=3 n=58 v=68
22687 On ch=3 n=66 v=0
22687 On ch=3 n=61 v=68
22691 On ch=3 n=66 v=77
22737 On ch=3 n=61 v=0
22738 On ch=3 n=66 v=0
22740 On ch=3 n=66 v=59
22740 On ch=3 n=61 v=37
22799 On ch=3 n=58 v=0
22803 On ch=3 n=58 v=54
22805 On ch=3 n=61 v=0
22807 On ch=3 n=61 v=38
22808 On ch=3 n=66 v=0
22811 On ch=3 n=66 v=44
22858 On ch=3 n=66 v=0
22860 On ch=3 n=66 v=45
22913 On ch=3 n=49 v=0
22915 On ch=3 n=54 v=0
22915 On ch=3 n=49 v=37
22919 On ch=3 n=58 v=0
22920 On ch=3 n=54 v=68
22923 On ch=3 n=58 v=68
22927 On ch=3 n=66 v=0
22931 On ch=3 n=66 v=77
22974 On ch=3 n=61 v=0
22978 On ch=3 n=66 v=0
22980 On ch=3 n=66 v=59
22980 On ch=3 n=61 v=37
23092 On ch=3 n=66 v=0
23095 On ch=3 n=61 v=0
23095 On ch=3 n=66 v=49
23096 On ch=3 n=58 v=0
23097 On ch=3 n=61 v=47
23100 On ch=3 n=58 v=54
23157 On ch=3 n=42 v=0
23157 On ch=3 n=54 v=0
23158 On ch=3 n=58 v=0
23160 On ch=3 n=42 v=49
23161 On ch=3 n=54 v=68
23162 On ch=3 n=61 v=0
23163 On ch=3 n=66 v=0
23163 On ch=3 n=58 v=68
23165 On ch=3 n=61 v=68
23166 On ch=3 n=66 v=77
23217 On ch=3 n=66 v=0
23220 On ch=3 n=66 v=59
23278 On ch=3 n=49 v=0
23278 On ch=3 n=54 v=0
23279 On ch=3 n=58 v=0
23280 On ch=3 n=49 v=37
23281 On ch=3 n=54 v=61
23283 On ch=3 n=58 v=64
23400 On ch=3 n=58 v=0
23403 On ch=3 n=61 v=0
23403 On ch=3 n=58 v=68
23405 On ch=3 n=66 v=0
23407 On ch=3 n=61 v=68
23411 On ch=3 n=66 v=77
23457 On ch=3 n=61 v=0
23458 On ch=3 n=66 v=0
23460 On ch=3 n=66 v=59
23460 On ch=3 n=61 v=37
23515 On ch=3 n=49 v=0
23518 On ch=3 n=66 v=0
23518 On ch=3 n=54 v=0
23519 On ch=3 n=42 v=0
23519 On ch=3 n=58 v=0
23520 On ch=3 n=61 v=0
23520 On ch=3 n=42 v=61
23521 On ch=3 n=49 v=41
23523 On ch=3 n=54 v=52
23526 On ch=3 n=58 v=54
23528 On ch=3 n=61 v=45
23531 On ch=3 n=66 v=39
23638 On ch=3 n=54 v=0
23640 On ch=3 n=54 v=68
23642 On ch=3 n=58 v=0
23643 On ch=3 n=61 v=0
23643 On ch=3 n=58 v=68
23647 On ch=3 n=66 v=0
23647 On ch=3 n=61 v=68
23651 On ch=3 n=66 v=77
23697 On ch=3 n=61 v=0
23698 On ch=3 n=66 v=0
23700 On ch=3 n=66 v=59
23700 On ch=3 n=61 v=37
23759 On ch=3 n=58 v=0
23763 On ch=3 n=58 v=54
23765 On ch=3 n=61 v=0
23767 On ch=3 n=61 v=38
23768 On ch=3 n=66 v=0
23771 On ch=3 n=66 v=44
23818 On ch=3 n=66 v=0
23820 On ch=3 n=66 v=45
23873 On ch=3 n=49 v=0
23875 On ch=3 n=54 v=0
23875 On ch=3 n=49 v=37
23879 On ch=3 n=58 v=0
23880 On ch=3 n=54 v=68
23883 On ch=3 n=58 v=68
23887 On ch=3 n=66 v=0
23891 On ch=3 n=66 v=77
23934 On ch=3 n=61 v=0
23938 On ch=3 n=66 v=0
23940 On ch=3 n=66 v=59
23940 On ch=3 n=61 v=37
24052 On ch=3 n=66 v=0
24055 On ch=3 n=61 v=0
24055 On ch=3 n=66 v=49
24056 On ch=3 n=58 v=0
24057 On ch=3 n=61 v=47
24060 On ch=3 n=58 v=54
24117 On ch=3 n=42 v=0
24117 On ch=3 n=54 v=0
24118 On ch=3 n=58 v=0
24120 On ch=3 n=42 v=49
24121 On ch=3 n=54 v=68
24122 On ch=3 n=61 v=0
24123 On ch=3 n=66 v=0
24123 On ch=3 n=58 v=68
24125 On ch=3 n=61 v=68
24126 On ch=3 n=66 v=77
24177 On ch=3 n=66 v=0
24180 On ch=3 n=66 v=59
24238 On ch=3 n=49 v=0
24238 On ch=3 n=54 v=0
24239 On ch=3 n=58 v=0
24240 On ch=3 n=49 v=37
24241 On ch=3 n=54 v=61
24243 On ch=3 n=58 v=64
24360 On ch=3 n=58 v=0
24363 On ch=3 n=61 v=0
24363 On ch=3 n=58 v=68
24365 On ch=3 n=66 v=0
24367 On ch=3 n=61 v=68
24371 On ch=3 n=66 v=77
24417 On ch=3 n=61 v=0
24418 On ch=3 n=66 v=0
24420 On ch=3 n=66 v=59
24420 On ch=3 n=61 v=37
24475 On ch=3 n=49 v=0
24478 On ch=3 n=66 v=0
24478 On ch=3 n=54 v=0
24479 On ch=3 n=42 v=0
24479 On ch=3 n=58 v=0
24480 On ch=3 n=61 v=0
24480 On ch=3 n=42 v=61
24481 On ch=3 n=49 v=41
24483 On ch=3 n=54 v=52
24486 On ch=3 n=58 v=54
24488 On ch=3 n=61 v=45
24491 On ch=3 n=66 v=39
24598 On ch=3 n=54 v=0
24600 On ch=3 n=54 v=68
24602 On ch=3 n=58 v=0
24603 On ch=3 n=61 v=0
24603 On ch=3 n=58 v=68
24607 On ch=3 n=66 v=0
24607 On ch=3 n=61 v=68
24611 On ch=3 n=66 v=77
24657 On ch=3 n=61 v=0
24658 On ch=3 n=66 v=0
24660 On ch=3 n=66 v=59
24660 On ch=3 n=61 v=37
24719 On ch=3 n=58 v=0
24723 On ch=3 n=58 v=54
24725 On ch=3 n=61 v=0
24727 On ch=3 n=61 v=38
24728 On ch=3 n=66 v=0
24731 On ch=3 n=66 v=44
24778 On ch=3 n=66 v=0
24780 On ch=3 n=66 v=45
24833 On ch=3 n=49 v=0
24835 On ch=3 n=54 v=0
24835 On ch=3 n=49 v=37
24839 On ch=3 n=58 v=0
24840 On ch=3 n=54 v=68
24843 On ch=3 n=58 v=68
24847 On ch=3 n=66 v=0
24851 On ch=3 n=66 v=77
24894 On ch=3 n=61 v=0
24898 On ch=3 n=66 v=0
24900 On ch=3 n=66 v=59
24900 On ch=3 n=61 v=37
24929 On ch=3 n=58 v=0
24930 On ch=3 n=42 v=0
24930 On ch=3 n=54 v=0
24947 On ch=3 n=66 v=0
24960 On ch=3 n=61 v=0
24960 On ch=3 n=49 v=0
24960 On ch=3 n=63 v=63
24960 On ch=3 n=47 v=54
24960 On ch=3 n=59 v=63
24960 On ch=3 n=54 v=63
24965 On ch=3 n=66 v=62
25016 On ch=3 n=66 v=0
25018 On ch=3 n=66 v=64
25075 On ch=3 n=63 v=0
25076 On ch=3 n=59 v=0
25077 On ch=3 n=54 v=0
25081 On ch=3 n=63 v=73
25081 On ch=3 n=54 v=73
25083 On ch=3 n=59 v=73
25084 On ch=3 n=66 v=0
25086 On ch=3 n=66 v=82
25137 On ch=3 n=66 v=0
25140 On ch=3 n=66 v=64
25196 On ch=3 n=63 v=0
25198 On ch=3 n=54 v=0
25199 On ch=3 n=59 v=0
25200 On ch=3 n=59 v=69
25200 On ch=3 n=54 v=66
25202 On ch=3 n=63 v=69
25206 On ch=3 n=66 v=0
25208 On ch=3 n=66 v=61
25317 On ch=3 n=59 v=0
25320 On ch=3 n=63 v=0
25320 On ch=3 n=59 v=73
25323 On ch=3 n=63 v=73
25328 On ch=3 n=66 v=0
25331 On ch=3 n=66 v=82
25373 On ch=3 n=63 v=0
25376 On ch=3 n=63 v=42
25378 On ch=3 n=66 v=0
25380 On ch=3 n=66 v=64
25428 On ch=3 n=47 v=0
25436 On ch=3 n=63 v=0
25436 On ch=3 n=59 v=0
25437 On ch=3 n=54 v=0
25438 On ch=3 n=66 v=0
25440 On ch=3 n=47 v=66
25442 On ch=3 n=59 v=59
25443 On ch=3 n=54 v=57
25445 On ch=3 n=63 v=50
25451 On ch=3 n=66 v=44
25558 On ch=3 n=54 v=0
25558 On ch=3 n=59 v=0
25560 On ch=3 n=63 v=0
25560 On ch=3 n=59 v=73
25560 On ch=3 n=54 v=73
25563 On ch=3 n=63 v=73
25567 On ch=3 n=66 v=0
25571 On ch=3 n=66 v=82
25613 On ch=3 n=63 v=0
25616 On ch=3 n=63 v=42
25618 On ch=3 n=66 v=0
25620 On ch=3 n=66 v=64
25676 On ch=3 n=59 v=0
25680 On ch=3 n=59 v=59
25681 On ch=3 n=63 v=0
25683 On ch=3 n=63 v=43
25688 On ch=3 n=66 v=0
25691 On ch=3 n=66 v=49
25738 On ch=3 n=66 v=0
25740 On ch=3 n=66 v=50
25795 On ch=3 n=54 v=0
25796 On ch=3 n=59 v=0
25800 On ch=3 n=57 v=43
25800 On ch=3 n=54 v=73
25807 On ch=3 n=66 v=0
25811 On ch=3 n=66 v=82
25850 On ch=3 n=63 v=0
25856 On ch=3 n=63 v=42
25858 On ch=3 n=66 v=0
25860 On ch=3 n=66 v=64
25971 On ch=3 n=63 v=0
25972 On ch=3 n=66 v=0
25973 On ch=3 n=57 v=0
25973 On ch=3 n=63 v=52
25975 On ch=3 n=66 v=54
25976 On ch=3 n=57 v=59
26034 On ch=3 n=57 v=0
26037 On ch=3 n=47 v=0
26037 On ch=3 n=54 v=0
26038 On ch=3 n=63 v=0
26040 On ch=3 n=57 v=73
26040 On ch=3 n=47 v=54
26041 On ch=3 n=63 v=73
26041 On ch=3 n=54 v=73
26043 On ch=3 n=66 v=0
26046 On ch=3 n=66 v=82
26097 On ch=3 n=66 v=0
26100 On ch=3 n=66 v=64
26156 On ch=3 n=57 v=0
26156 On ch=3 n=63 v=0
26158 On ch=3 n=54 v=0
26160 On ch=3 n=57 v=69
26160 On ch=3 n=54 v=66
26162 On ch=3 n=63 v=69
26166 On ch=3 n=66 v=0
26168 On ch=3 n=66 v=61
26277 On ch=3 n=57 v=0
26280 On ch=3 n=63 v=0
26280 On ch=3 n=57 v=73
26283 On ch=3 n=63 v=73
26288 On ch=3 n=66 v=0
26291 On ch=3 n=66 v=82
26333 On ch=3 n=63 v=0
26338 On ch=3 n=66 v=0
26340 On ch=3 n=63 v=42
26343 On ch=3 n=66 v=64
26446 On ch=3 n=57 v=0
26450 On ch=3 n=47 v=0
26455 On ch=3 n=66 v=0
26455 On ch=3 n=63 v=0
26460 On ch=3 n=47 v=54
26460 On ch=3 n=63 v=52
26461 On ch=3 n=66 v=54
26462 On ch=3 n=57 v=59
26511 On ch=3 n=54 v=0
26520 On ch=3 n=57 v=0
26525 On ch=3 n=63 v=0
26526 On ch=3 n=57 v=73
26527 On ch=3 n=63 v=73
26527 On ch=3 n=54 v=73
26529 On ch=3 n=66 v=0
26532 On ch=3 n=66 v=82
26583 On ch=3 n=66 v=0
26586 On ch=3 n=66 v=64
26642 On ch=3 n=63 v=0
26642 On ch=3 n=57 v=0
26644 On ch=3 n=54 v=0
26646 On ch=3 n=57 v=69
26646 On ch=3 n=54 v=66
26648 On ch=3 n=63 v=69
26652 On ch=3 n=66 v=0
26655 On ch=3 n=66 v=61
26763 On ch=3 n=57 v=0
26766 On ch=3 n=63 v=0
26766 On ch=3 n=57 v=73
26770 On ch=3 n=63 v=73
26775 On ch=3 n=66 v=0
26777 On ch=3 n=66 v=82
26820 On ch=3 n=66 v=52
26821 On ch=3 n=66 v=0
26862 On ch=3 n=66 v=0
26870 On ch=3 n=63 v=0
26870 On ch=3 n=47 v=0
26879 On ch=3 n=54 v=0
26879 On ch=3 n=57 v=0
26880 On ch=3 n=47 v=74
26880 On ch=3 n=52 v=73
26882 On ch=3 n=56 v=63
26883 On ch=3 n=59 v=64
26938 On ch=3 n=64 v=74
26997 On ch=3 n=52 v=0
26998 On ch=3 n=59 v=0
26998 On ch=3 n=56 v=0
27001 On ch=3 n=59 v=83
27001 On ch=3 n=52 v=83
27003 On ch=3 n=56 v=83
27004 On ch=3 n=64 v=0
27006 On ch=3 n=64 v=92
27057 On ch=3 n=64 v=0
27060 On ch=3 n=64 v=74
27116 On ch=3 n=59 v=0
27118 On ch=3 n=52 v=0
27119 On ch=3 n=56 v=0
27120 On ch=3 n=56 v=79
27120 On ch=3 n=52 v=76
27122 On ch=3 n=59 v=79
27124 On ch=3 n=64 v=0
27128 On ch=3 n=64 v=71
27237 On ch=3 n=56 v=0
27240 On ch=3 n=59 v=0
27240 On ch=3 n=56 v=83
27243 On ch=3 n=59 v=83
27246 On ch=3 n=64 v=52
27248 On ch=3 n=64 v=0
27300 On ch=3 n=64 v=64
27348 On ch=3 n=47 v=0
27356 On ch=3 n=56 v=0
27357 On ch=3 n=52 v=0
27358 On ch=3 n=64 v=0
27360 On ch=3 n=57 v=71
27360 On ch=3 n=61 v=63
27360 On ch=3 n=45 v=83
27360 On ch=3 n=52 v=73
27361 On ch=3 n=59 v=0
27363 On ch=3 n=64 v=0
27365 On ch=3 n=64 v=62
27416 On ch=3 n=64 v=0
27418 On ch=3 n=64 v=74
27475 On ch=3 n=61 v=0
27476 On ch=3 n=57 v=0
27477 On ch=3 n=52 v=0
27481 On ch=3 n=61 v=83
27481 On ch=3 n=52 v=83
27483 On ch=3 n=57 v=83
27484 On ch=3 n=64 v=0
27486 On ch=3 n=64 v=92
27537 On ch=3 n=64 v=0
27540 On ch=3 n=64 v=74
27596 On ch=3 n=61 v=0
27598 On ch=3 n=52 v=0
27599 On ch=3 n=57 v=0
27600 On ch=3 n=64 v=71
27600 On ch=3 n=57 v=79
27600 On ch=3 n=52 v=76
27602 On ch=3 n=61 v=79
27606 On ch=3 n=64 v=0
27660 On ch=3 n=64 v=0
27717 On ch=3 n=57 v=0
27720 On ch=3 n=61 v=0
27720 On ch=3 n=57 v=83
27723 On ch=3 n=61 v=83
27731 On ch=3 n=64 v=92
27773 On ch=3 n=61 v=0
27776 On ch=3 n=61 v=52
27778 On ch=3 n=64 v=0
27780 On ch=3 n=64 v=74
27828 On ch=3 n=45 v=0
27836 On ch=3 n=61 v=0
27836 On ch=3 n=57 v=0
27837 On ch=3 n=52 v=0
27838 On ch=3 n=64 v=0
27838 On ch=3 n=50 v=93
27840 On ch=3 n=62 v=71
27840 On ch=3 n=54 v=63
27840 On ch=3 n=57 v=73
27845 On ch=3 n=69 v=62
27896 On ch=3 n=69 v=0
27898 On ch=3 n=69 v=74
27955 On ch=3 n=54 v=0
27956 On ch=3 n=62 v=0
27957 On ch=3 n=57 v=0
27961 On ch=3 n=54 v=83
27961 On ch=3 n=57 v=83
27963 On ch=3 n=62 v=83
27964 On ch=3 n=69 v=0
27966 On ch=3 n=69 v=92
28017 On ch=3 n=69 v=0
28020 On ch=3 n=69 v=74
28073 On ch=3 n=49 v=94
28076 On ch=3 n=54 v=0
28078 On ch=3 n=57 v=0
28078 On ch=3 n=50 v=0
28079 On ch=3 n=62 v=0
28080 On ch=3 n=69 v=71
28080 On ch=3 n=62 v=59
28080 On ch=3 n=57 v=66
28080 On ch=3 n=52 v=69
28086 On ch=3 n=69 v=0
28140 On ch=3 n=69 v=0
28197 On ch=3 n=62 v=0
28198 On ch=3 n=52 v=0
28200 On ch=3 n=52 v=83
28200 On ch=3 n=62 v=83
28211 On ch=3 n=69 v=92
28250 On ch=3 n=52 v=0
28252 On ch=3 n=52 v=52
28258 On ch=3 n=69 v=0
28260 On ch=3 n=69 v=74
28312 On ch=3 n=52 v=0
28313 On ch=3 n=49 v=0
28316 On ch=3 n=62 v=0
28317 On ch=3 n=57 v=0
28318 On ch=3 n=69 v=0
28320 On ch=3 n=59 v=53
28320 On ch=3 n=62 v=45
28320 On ch=3 n=47 v=65
28320 On ch=3 n=54 v=55
28325 On ch=3 n=66 v=44
28376 On ch=3 n=66 v=0
28378 On ch=3 n=66 v=56
28435 On ch=3 n=62 v=0
28436 On ch=3 n=59 v=0
28437 On ch=3 n=54 v=0
28441 On ch=3 n=62 v=65
28441 On ch=3 n=54 v=65
28443 On ch=3 n=59 v=65
28444 On ch=3 n=66 v=0
28446 On ch=3 n=66 v=74
28497 On ch=3 n=66 v=0
28500 On ch=3 n=66 v=56
28553 On ch=3 n=66 v=0
28556 On ch=3 n=62 v=0
28558 On ch=3 n=54 v=0
28559 On ch=3 n=59 v=0
28560 On ch=3 n=66 v=53
28560 On ch=3 n=59 v=61
28560 On ch=3 n=54 v=58
28562 On ch=3 n=62 v=61
28677 On ch=3 n=59 v=0
28680 On ch=3 n=62 v=0
28680 On ch=3 n=66 v=0
28680 On ch=3 n=59 v=65
28683 On ch=3 n=62 v=65
28691 On ch=3 n=66 v=74
